tmdb_id,film_title,track_id,track_number,track_title,recording_artist_credit,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner,lfm_track_listeners,lfm_track_playcount,track_title_cleaned,spotify_track_id,spotify_url,spotify_popularity,key,mode,camelot,tempo,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,log_lfm_track_playcount,composer_primary_clean,film_is_war,film_is_documentary,film_is_history,film_is_science_fiction,film_is_tv_movie,film_is_adventure,film_is_music,film_is_crime,film_is_fantasy,film_is_horror,film_is_thriller,film_is_drama,film_is_animation,film_is_romance,film_is_mystery,film_is_action,film_is_comedy,film_is_family,film_is_western
425972,Cargo,32372963,9,Aggravated Circumstances,Thorsten Quaeschning,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.0,170.0,Aggravated Circumstances,04niYKpBjzjbr79qHq81xq,https://open.spotify.com/track/04niYKpBjzjbr79qHq81xq,0.0,B,minor,10A,166.0,75.0,9.0,10.0,8.0,91.0,13.0,5.0,-6.0,5.135798437050262,Thorsten Quaeschning,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
508947,Turning Red,37980478,4,Family,Ludwig Göransson,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4308.0,18457.0,Family,0Y4fHfh5mrsPZh6JPCkdiq,https://open.spotify.com/track/0Y4fHfh5mrsPZh6JPCkdiq,30.0,B,minor,10A,120.0,6.0,51.0,30.0,92.0,88.0,21.0,4.0,-22.0,9.823198981307293,Ludwig Göransson,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
1111873,Abigail,46587577,10,Painted History,Brian Tyler,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,166.0,262.0,Painted History,3CgE5ZCrIdMmmY8Q1p0D67,https://open.spotify.com/track/3CgE5ZCrIdMmmY8Q1p0D67,3.0,B,minor,10A,74.0,8.0,7.0,4.0,82.0,92.0,10.0,4.0,-21.0,5.568344503761097,Brian Tyler,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
581726,Infinite,35334673,14,Cain and Abel,Harry Gregson‐Williams,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,3.0,Cain and Abel,2gm1gW3zSkcwNletJVtyGj,https://open.spotify.com/track/2gm1gW3zSkcwNletJVtyGj,3.0,C#,major,3B,92.0,47.0,21.0,4.0,9.0,85.0,8.0,6.0,-15.0,1.0986122886681098,Harry Gregson-Williams,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
736073,"Batman: The Long Halloween, Part One",37708837,20,Uninvited Guests,Michael Gatt,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.0,128.0,Uninvited Guests,4JJNsND1Za8bQEOdXbPNVB,https://open.spotify.com/track/4JJNsND1Za8bQEOdXbPNVB,1.0,C,major,8B,168.0,71.0,25.0,4.0,8.0,92.0,8.0,9.0,-12.0,4.852030263919617,Michael Gatt,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
335984,Blade Runner 2049,23909353,19,Her Eyes Were Green,Hans Zimmer & Benjamin Wallfisch,2017,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4130.0,18955.0,Her Eyes Were Green,0Ivlcl6TeDzdp5lncI9Gk2,https://open.spotify.com/track/0Ivlcl6TeDzdp5lncI9Gk2,33.0,G,major,9B,77.0,67.0,55.0,56.0,19.0,0.0,20.0,3.0,-8.0,9.849823027950436,Hans Zimmer,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
228161,Home,22796751,8,Moving Day,Lorne Balfe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,186.0,454.0,Moving Day,7roRNLNjXmNbyTGtWJmozN,https://open.spotify.com/track/7roRNLNjXmNbyTGtWJmozN,3.0,C,major,8B,83.0,23.0,27.0,7.0,63.0,46.0,5.0,4.0,-17.0,6.118097198041348,Lorne Balfe,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
458737,First Reformed,27283164,4,Eden,Lustmord,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2202.0,6618.0,Eden,0gdvfThWdTzeVztPrchk1r,https://open.spotify.com/track/0gdvfThWdTzeVztPrchk1r,10.0,A,major,11B,105.0,82.0,21.0,23.0,8.0,0.0,29.0,5.0,-7.0,8.797548488481558,Brian Williams,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
787752,Fresh,39014241,7,Your Soul Leaking Through the Souls of Your Feet,Alex Somers,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.0,173.0,Your Soul Leaking Through the Souls of Your Feet,2kNq1mL2M1P8wY214QU2gq,https://open.spotify.com/track/2kNq1mL2M1P8wY214QU2gq,0.0,B,minor,10A,89.0,20.0,13.0,3.0,77.0,94.0,11.0,4.0,-15.0,5.153291594497779,Alex Somers,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
496450,"Miraculous: Ladybug & Cat Noir, The Movie",46260153,10,Tikki a Magical Encounter,Jeremy Zag,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,587.0,1404.0,Tikki a Magical Encounter,7cGt8WV6h5CbUihkJXKmB9,https://open.spotify.com/track/7cGt8WV6h5CbUihkJXKmB9,14.0,G,minor,6A,155.0,14.0,38.0,12.0,93.0,68.0,69.0,6.0,-20.0,7.247080584585756,Jeremy Zag,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
447200,Skyscraper,25912177,9,Proper Motivation,Steve Jablonsky,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,204.0,372.0,Proper Motivation,76CNASVZECienXx4HzWki9,https://open.spotify.com/track/76CNASVZECienXx4HzWki9,2.0,C#,major,3B,130.0,30.0,17.0,4.0,60.0,83.0,11.0,5.0,-17.0,5.918893854273146,Steve Jablonsky,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
406990,What Happened to Monday,24730316,25,Don't Let Them Take Them,Christian Wibe,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,187.0,1739.0,Don't Let Them Take Them,0rnzJ2qvoRDeDnsZAibfQK,https://open.spotify.com/track/0rnzJ2qvoRDeDnsZAibfQK,11.0,A#,minor,3A,92.0,30.0,66.0,53.0,49.0,16.0,11.0,5.0,-16.0,7.461065514354283,Christian Wibe,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
293167,Kong: Skull Island,22530434,23,King Kong,Henry Jackman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,625.0,1653.0,King Kong,6oxLFc43Hfkq8j4ePBN3vr,https://open.spotify.com/track/6oxLFc43Hfkq8j4ePBN3vr,8.0,C,minor,5A,136.0,88.0,78.0,55.0,11.0,0.0,8.0,9.0,-5.0,7.410347097821024,Henry Jackman,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
491283,Judy,29310753,4,Wardrobe,Gabriel Yared,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.0,169.0,Wardrobe,6EczTMAjHyuCsdykmbFaKx,https://open.spotify.com/track/6EczTMAjHyuCsdykmbFaKx,1.0,G,minor,6A,77.0,17.0,37.0,14.0,99.0,38.0,12.0,5.0,-23.0,5.1298987149230735,Gabriel Yared,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
307081,Southpaw,18890713,3,Beast (Southpaw remix),"Rob Bailey & the Hustle Standard feat. Busta Rhymes, KXNG Crooked & Tech N9ne",0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.0,215.0,Beast (Southpaw remix),2fWSwWmKRuyioqIzOzuQGo,https://open.spotify.com/track/2fWSwWmKRuyioqIzOzuQGo,62.0,A,major,11B,144.0,95.0,60.0,55.0,3.0,0.0,89.0,22.0,-5.0,5.3706380281276624,James Horner,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
398181,You Were Never Really Here,24925317,6,The Hunt,Jonny Greenwood,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5686.0,15886.0,The Hunt,5F5GsKcs3djbUj956zuLIx,https://open.spotify.com/track/5F5GsKcs3djbUj956zuLIx,7.0,D,major,10B,173.0,97.0,34.0,44.0,8.0,0.0,71.0,6.0,-6.0,9.673193497193076,Jonny Greenwood,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
336000,The Glass Castle,24921486,1,Summer Storm,Joel P West,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1877.0,10124.0,Summer Storm,14rKuzxWYAACIKTQJRTKcy,https://open.spotify.com/track/14rKuzxWYAACIKTQJRTKcy,31.0,E,major,12B,134.0,51.0,64.0,45.0,20.0,0.0,11.0,3.0,-7.0,9.222664121665014,Joel P. West,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
791177,Bones and All,40520271,3,Good and Destroyed,Trent Reznor & Atticus Ross,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,621.0,1623.0,Good and Destroyed,0syjg9cZop5k8F1Zhi8QjS,https://open.spotify.com/track/0syjg9cZop5k8F1Zhi8QjS,20.0,G,major,9B,120.0,10.0,89.0,6.0,87.0,74.0,11.0,8.0,-21.0,7.392031567514591,Trent Reznor,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
549559,Apollo 11,28543550,14,Transearth Injection,Matt Morton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,697.0,2806.0,Transearth Injection,68pQNUCEAF9pCz2iTs9UsY,https://open.spotify.com/track/68pQNUCEAF9pCz2iTs9UsY,11.0,A#,minor,3A,131.0,40.0,65.0,4.0,63.0,90.0,10.0,5.0,-17.0,7.939515260662406,Matt Morton,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
425909,Ghostbusters: Afterlife,36790553,22,Callie,Rob Simonsen,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,266.0,583.0,Callie,5KlwSy8Kfy9C348koJyntA,https://open.spotify.com/track/5KlwSy8Kfy9C348koJyntA,6.0,F#,minor,11A,136.0,72.0,55.0,59.0,2.0,0.0,47.0,24.0,-8.0,6.368187186350492,Rob Simonsen,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
625568,Unhinged,32119685,8,Courtesy Tap,David Buckley,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,123.0,Courtesy Tap,3XbKzDIaz0KbbeRhtxU88c,https://open.spotify.com/track/3XbKzDIaz0KbbeRhtxU88c,1.0,G,major,9B,100.0,18.0,15.0,7.0,16.0,84.0,11.0,5.0,-17.0,4.812184355372417,David Buckley,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
401981,Red Sparrow,24938733,18,So What Next?,James Newton Howard,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,523.0,1200.0,So What Next?,3VILiGaynbeBaYtKzoByJl,https://open.spotify.com/track/3VILiGaynbeBaYtKzoByJl,8.0,C,major,8B,138.0,20.0,32.0,15.0,60.0,0.0,15.0,4.0,-18.0,7.090076835776092,James Newton Howard,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
523638,Prisoners of the Ghostland,36141803,8,You Command All Time,Joseph Trapanese,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64.0,103.0,You Command All Time,0UaKV29uZjvjswEl2ql2nq,https://open.spotify.com/track/0UaKV29uZjvjswEl2ql2nq,0.0,F,minor,4A,130.0,82.0,32.0,29.0,2.0,0.0,32.0,9.0,-6.0,4.634728988229636,Joseph Trapanese,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False
402298,Denial,22080907,15,A Return to London,Howard Shore,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,304.0,586.0,A Return to London,496erlo1SpYqc3Dt0nsEO7,https://open.spotify.com/track/496erlo1SpYqc3Dt0nsEO7,2.0,B,minor,10A,118.0,64.0,69.0,62.0,5.0,0.0,9.0,4.0,-8.0,6.373319789577012,Howard Shore,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1072342,Night Swim,45269051,9,Eve and Ray Fight,Mark Korven,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.0,115.0,Eve and Ray Fight,1CPL9GoV2ulzwvPVj68IU2,https://open.spotify.com/track/1CPL9GoV2ulzwvPVj68IU2,0.0,D,major,10B,102.0,22.0,68.0,4.0,20.0,93.0,5.0,3.0,-22.0,4.74493212836325,Mark Korven,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
417644,CHiPs,22804528,27,"Terminator Arm / Bromance, Pt. 2",Fil Eisler,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,31.0,"Terminator Arm / Bromance, Pt. 2",2LsR7sQ0FRbXHGzmm22dPt,https://open.spotify.com/track/2LsR7sQ0FRbXHGzmm22dPt,0.0,E,major,12B,169.0,25.0,57.0,11.0,37.0,76.0,12.0,27.0,-19.0,3.4339872044851463,Fil Eisler,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1071585,M3GAN 2.0,52589428,11,Convention Battle,Chris Bacon,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.0,63.0,Convention Battle,4OHFGIe2hcH6bj1Uqq8t7D,https://open.spotify.com/track/4OHFGIe2hcH6bj1Uqq8t7D,3.0,A#,minor,3A,122.0,66.0,87.0,48.0,44.0,0.0,12.0,18.0,-6.0,4.143134726391533,Chris Bacon,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
697843,Extraction 2,42884087,9,Prison Escape,Henry Jackman & Alex Belcher,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.0,29.0,Prison Escape,15cnsCU5SYeaMkmUoJM3Q9,https://open.spotify.com/track/15cnsCU5SYeaMkmUoJM3Q9,8.0,A#,minor,3A,150.0,54.0,45.0,16.0,18.0,71.0,14.0,4.0,-16.0,3.367295829986474,Alex Belcher,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
399360,Alpha,26563516,2,Stone Inspection,Joseph S. DeBeasi,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,142.0,279.0,Stone Inspection,0f3Vj52RGblFZI9ToP53ru,https://open.spotify.com/track/0f3Vj52RGblFZI9ToP53ru,3.0,F#,major,2B,129.0,8.0,17.0,4.0,67.0,94.0,10.0,4.0,-29.0,5.631211781821365,Joseph S. DeBeasi,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
401847,Can You Ever Forgive Me?,26736535,11,Dear Edna,Nate Heller,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,268.0,535.0,Dear Edna,0cYo6DmvDUaOnveFrCaffX,https://open.spotify.com/track/0cYo6DmvDUaOnveFrCaffX,3.0,C,major,8B,155.0,14.0,60.0,31.0,86.0,92.0,7.0,4.0,-22.0,6.282266746896006,Nate Heller,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
440472,The Upside,27243462,10,Smash It All,Rob Simonsen,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74.0,224.0,Smash It All,78HhUZJiSdGZuCaNWoRm2I,https://open.spotify.com/track/78HhUZJiSdGZuCaNWoRm2I,2.0,E,major,12B,171.0,62.0,56.0,64.0,1.0,0.0,9.0,16.0,-5.0,5.41164605185504,Rob Simonsen,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
493922,Hereditary,25618808,14,Book Burning,Colin Stetson,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4710.0,11073.0,Book Burning,3j3fwt7dXv3Vz6SBnEyH8o,https://open.spotify.com/track/3j3fwt7dXv3Vz6SBnEyH8o,14.0,D,minor,7A,60.0,39.0,38.0,4.0,46.0,88.0,11.0,6.0,-17.0,9.312264991698108,Colin Stetson,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
335984,Blade Runner 2049,23909358,24,Almost Human,Lauren Daigle,2017,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3923.0,17780.0,Almost Human,1dVWjFxNtwdWf3IftD4fCH,https://open.spotify.com/track/1dVWjFxNtwdWf3IftD4fCH,29.0,G#,minor,1A,144.0,56.0,58.0,27.0,52.0,0.0,10.0,6.0,-6.0,9.785829509067897,Hans Zimmer,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
446791,All the Money in the World,24439015,20,Getty Pays,Daniel Pemberton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,134.0,211.0,Getty Pays,33RrvtHoYIxrJHvjtGWAqO,https://open.spotify.com/track/33RrvtHoYIxrJHvjtGWAqO,0.0,D,major,10B,70.0,22.0,19.0,3.0,28.0,95.0,9.0,3.0,-17.0,5.351858133476067,Daniel Pemberton,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
397722,Thoroughbreds,25911741,7,Deep Disturbance,Erik Friedlander,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,428.0,1051.0,Deep Disturbance,67IM5XtZqI0QXyNdaoKlAR,https://open.spotify.com/track/67IM5XtZqI0QXyNdaoKlAR,1.0,C,major,8B,177.0,26.0,14.0,4.0,95.0,75.0,11.0,5.0,-18.0,6.957497370876951,Erik Friedlander,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
718789,Lightyear,38977121,22,To Infinity and Be Gone,Michael Giacchino,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,405.0,831.0,To Infinity and Be Gone,6vcWLc7Ho5dZ9DKadigtAx,https://open.spotify.com/track/6vcWLc7Ho5dZ9DKadigtAx,16.0,G,major,9B,82.0,2.0,10.0,3.0,94.0,86.0,28.0,4.0,-27.0,6.7226297948554485,Michael Giacchino,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
407439,Mary Magdalene,25089675,5,The Goats,Hildur Guðnadóttir & Jóhann Jóhannsson,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1245.0,2599.0,The Goats,5UhThPVphBpaqQPFvpeHN6,https://open.spotify.com/track/5UhThPVphBpaqQPFvpeHN6,11.0,C#,major,3B,78.0,51.0,7.0,3.0,24.0,97.0,8.0,8.0,-14.0,7.86288203464149,Hildur Guðnadóttir,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
800158,The Killer,44577262,7,Empathy Is Weakness,Trent Reznor & Atticus Ross,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,455.0,1480.0,Empathy Is Weakness,4Gv3a205XWZ4qKdPgYii3B,https://open.spotify.com/track/4Gv3a205XWZ4qKdPgYii3B,13.0,D,minor,7A,85.0,34.0,17.0,4.0,98.0,95.0,18.0,11.0,-21.0,7.299797366758161,Trent Reznor,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
453755,Arctic,27220152,8,Morning,Joseph Trapanese,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,302.0,998.0,Morning,2ZoNDylOvriIt9RjE6ZIHw,https://open.spotify.com/track/2ZoNDylOvriIt9RjE6ZIHw,0.0,A,major,11B,124.0,7.0,66.0,12.0,98.0,90.0,11.0,4.0,-32.0,6.905753276311464,Joseph Trapanese,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
670292,The Creator,44050188,6,Standby,Hans Zimmer,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3715.0,15995.0,Standby,1Z5ypbu6ObC5448QvLykL5,https://open.spotify.com/track/1Z5ypbu6ObC5448QvLykL5,33.0,E,major,12B,100.0,69.0,89.0,22.0,5.0,0.0,61.0,7.0,-5.0,9.680031452383618,Hans Zimmer,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
839033,The Lord of the Rings: The War of the Rohirrim,49614602,17,What Does Mordor Want With Rings?,Stephen Gallagher,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,270.0,531.0,What Does Mordor Want With Rings?,1Cmn9SstzEZ8FXswSrR5sH,https://open.spotify.com/track/1Cmn9SstzEZ8FXswSrR5sH,9.0,C#,major,3B,130.0,34.0,16.0,4.0,3.0,85.0,7.0,4.0,-16.0,6.274762021241939,Stephen Gallagher,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
436969,The Suicide Squad,35755213,4,Waller’s Deal – Meet the Team,John Murphy,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,12.0,Waller's Deal – Meet the Team,03jUhkz91f8qRqeKgRCwBB,https://open.spotify.com/track/03jUhkz91f8qRqeKgRCwBB,8.0,F,major,7B,88.0,46.0,45.0,14.0,79.0,80.0,13.0,4.0,-15.0,2.4849066497880004,John Murphy,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
587792,Palm Springs,37129408,13,Nyles in Irvine,Cornbread Compton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,613.0,1946.0,Nyles in Irvine,0pxzHHextvnSwXpHYvDeVV,https://open.spotify.com/track/0pxzHHextvnSwXpHYvDeVV,7.0,D,major,10B,130.0,45.0,78.0,29.0,4.0,0.0,9.0,29.0,-12.0,7.57353126274595,Matthew Compton,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
437109,The Villainess,40401106,18,Last Question,Ja wan Koo,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,Last Question,1hAcwZoNDrVMmJI1Hn5Lls,https://open.spotify.com/track/1hAcwZoNDrVMmJI1Hn5Lls,0.0,E,major,12B,65.0,1.0,16.0,3.0,95.0,91.0,5.0,4.0,-35.0,0.6931471805599453,Ja wan Koo,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
281957,The Revenant,19917883,5,Killing Hawk,Ryuichi Sakamoto,2015,False,False,False,False,True,False,False,False,True,False,False,False,True,True,15273.0,54226.0,Killing Hawk,0aOtslV6CvCXxrniiQv2pL,https://open.spotify.com/track/0aOtslV6CvCXxrniiQv2pL,33.0,E,minor,9A,138.0,45.0,21.0,4.0,40.0,94.0,10.0,8.0,-18.0,10.900915777203222,Ryuichi Sakamoto,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
429200,Good Time,23228667,9,Romance Apocalypse,Oneohtrix Point Never,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16134.0,46670.0,Romance Apocalypse,1IrVMyOz4hYiX3UeeeBNo7,https://open.spotify.com/track/1IrVMyOz4hYiX3UeeeBNo7,25.0,F,major,7B,153.0,46.0,18.0,4.0,22.0,3.0,24.0,5.0,-12.0,10.75085683894386,Daniel Lopatin,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
1041613,Immaculate,46229956,18,Ave Maria,Will Bates,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,315.0,1124.0,Ave Maria,6cJUJ1rBLUc6KHWNdtM76e,https://open.spotify.com/track/6cJUJ1rBLUc6KHWNdtM76e,7.0,B,minor,10A,146.0,66.0,68.0,19.0,5.0,0.0,55.0,32.0,-5.0,7.024649030453636,Will Bates,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
365942,The Space Between Us,22496155,16,Confetti to Vegas,Andrew Lockington,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,256.0,633.0,Confetti to Vegas,2rVRn3HW5rq31zfxDnJag4,https://open.spotify.com/track/2rVRn3HW5rq31zfxDnJag4,7.0,C,major,8B,80.0,15.0,27.0,4.0,97.0,90.0,9.0,4.0,-23.0,6.450470422144176,Andrew Lockington,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
346685,The Girl on the Train,21590059,20,Just Desserts / Self Defense,Danny Elfman,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,605.0,1359.0,Just Desserts / Self Defense,4zFYnZT4eQbkOWBOLPhj9J,https://open.spotify.com/track/4zFYnZT4eQbkOWBOLPhj9J,10.0,F,minor,4A,87.0,14.0,14.0,3.0,96.0,95.0,10.0,4.0,-24.0,7.214504414151143,Danny Elfman,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
424488,Megan Leavey,32478875,9,Recon,Mark Isham,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.0,52.0,Recon,1trn0JTXeFoq5gnbiXiXxd,https://open.spotify.com/track/1trn0JTXeFoq5gnbiXiXxd,0.0,Ab,major,4B,94.0,61.0,58.0,32.0,0.0,0.0,15.0,6.0,-9.0,3.951243718581428,Mark Isham,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
917496,Beetlejuice Beetlejuice,48414418,5,Where’s the Man (2023 remaster),Scott Weiland,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172.0,334.0,Where's the Man (2023 remaster),6YjDu2qpEKLD1BDfkmmJ0h,https://open.spotify.com/track/6YjDu2qpEKLD1BDfkmmJ0h,8.0,G#,minor,1A,104.0,92.0,45.0,67.0,5.0,4.0,96.0,29.0,-8.0,5.811140992976701,Danny Elfman,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
760336,Munich – The Edge of War,37484462,9,Paul Leaves,Isobel Waller-Bridge,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,230.0,Paul Leaves,4sSKMFo65nrrmfAxthcuTy,https://open.spotify.com/track/4sSKMFo65nrrmfAxthcuTy,4.0,C,minor,5A,89.0,26.0,23.0,5.0,93.0,77.0,39.0,5.0,-23.0,5.438079308923196,Isobel Waller-Bridge,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
381356,Five,22387034,1,Massive Drum,Gush,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4123.0,12750.0,Massive Drum,24LUqqDSHDjkNyi7z0Ukw3,https://open.spotify.com/track/24LUqqDSHDjkNyi7z0Ukw3,30.0,A#,minor,3A,123.0,90.0,85.0,44.0,8.0,0.0,14.0,18.0,-3.0,9.453286550586572,Gush,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
619730,Don't Worry Darling,39835062,2,Breakfast of Champignons,John Powell,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1432.0,2733.0,Breakfast of Champignons,4vz3YGG0SzndduV8owJgIw,https://open.spotify.com/track/4vz3YGG0SzndduV8owJgIw,12.0,G,minor,6A,82.0,27.0,72.0,85.0,46.0,0.0,57.0,94.0,-18.0,7.913155185928068,John Powell,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
587807,Tom & Jerry,34342920,30,End Credits (Tom and Jerry),Christopher Lennertz,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.0,210.0,End Credits (Tom and Jerry),7FKLLstudZQztWLqQDOLSO,https://open.spotify.com/track/7FKLLstudZQztWLqQDOLSO,9.0,F,minor,4A,101.0,63.0,59.0,38.0,0.0,87.0,37.0,4.0,-7.0,5.3471075307174685,Christopher Lennertz,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
